,subject,problem,group,choice,samplesize
5301,132,S4G1,1,0,28
5302,132,S5G1,1,0,26
5303,132,S6G1,1,0,40
5304,132,S7G1,1,1,40
5305,132,S8G1,1,1,32
5306,132,S9G1,1,1,44
5307,132,S10G1,1,0,66
5308,132,S11G1,1,1,60
5309,132,S12G1,1,0,41
5310,132,S13G1,1,0,34
5311,132,S14G1,1,0,55
5312,132,S15G1,1,0,43
5313,132,S16G1,1,0,47
5314,132,S17G1,1,0,35
5315,132,S18G1,1,0,35
5316,132,S19G1,1,0,50
5317,132,S20G1,1,0,22
5318,132,S21G1,1,1,27
5319,132,S1G2,1,1,20
5320,132,S2G2,1,1,47
5321,132,S3G2,1,1,33
5322,132,S4G2,1,1,27
5323,132,S5G2,1,0,24
5324,132,S6G2,1,1,35
5325,132,S7G2,1,1,27
5326,132,S8G2,1,1,42
5327,132,S9G2,1,1,27
5328,132,S10G2,1,1,51
5329,132,S11G2,1,1,41
5330,132,S12G2,1,1,33
5331,132,S13G2,1,1,30
5332,132,S14G2,1,1,37
5333,132,S15G2,1,1,41
5334,132,S16G2,1,1,46
5335,132,S17G2,1,1,40
5336,132,S18G2,1,1,30
5337,132,S19G2,1,1,20
5338,132,S20G2,1,0,18
5339,132,S21G2,1,1,74
5340,132,S1G3,1,1,20
5341,132,S2G3,1,1,39
5342,132,S3G3,1,1,29
5343,132,S4G3,1,0,27
5344,132,S5G3,1,1,20
5345,132,S6G3,1,1,36
5346,132,S7G3,1,0,38
5347,132,S8G3,1,1,24
5348,132,S9G3,1,1,31
5349,132,S10G3,1,1,34
5350,132,S11G3,1,1,41
5351,132,S12G3,1,0,31
5352,132,S13G3,1,1,17
5353,132,S14G3,1,1,45
5354,132,S15G3,1,1,43
5355,132,S16G3,1,0,34
5356,132,S17G3,1,1,24
5357,132,S18G3,1,1,31
5358,132,S19G3,1,1,33
5359,132,S20G3,1,1,23
5360,132,S21G3,1,1,31
5361,132,S1G4,1,1,23
5362,132,S2G4,1,1,67
5363,132,S3G4,1,1,23
5364,132,S4G4,1,0,28
5365,132,S5G4,1,1,15
5366,132,S6G4,1,1,40
5367,132,S7G4,1,0,28
5368,132,S8G4,1,1,25
5369,132,S9G4,1,1,26
5370,132,S10G4,1,0,44
5371,132,S11G4,1,1,50
5372,132,S12G4,1,0,38
5373,132,S13G4,1,0,24
5374,132,S14G4,1,0,24
5375,132,S15G4,1,0,35
5376,132,S16G4,1,1,32
5377,132,S17G4,1,0,33
5378,132,S18G4,1,0,26
5379,132,S19G4,1,1,27
5380,132,S20G4,1,1,23
5381,132,S21G4,1,0,33
5382,133,S1G1,1,1,32
5383,133,S2G1,1,1,13
5384,133,S3G1,1,1,39
5385,133,S4G1,1,0,21
5386,133,S5G1,1,0,13
5387,133,S6G1,1,0,22
5388,133,S7G1,1,1,24
5389,133,S8G1,1,1,13
5390,133,S9G1,1,0,18
5391,133,S10G1,1,1,10
5392,133,S11G1,1,0,14
5393,133,S12G1,1,0,12
5394,133,S13G1,1,0,16
5395,133,S14G1,1,0,8
5396,133,S15G1,1,1,7
5397,133,S16G1,1,1,11
5398,133,S17G1,1,1,15
5399,133,S18G1,1,0,15
5400,133,S19G1,1,1,14
5401,133,S1G2,1,1,40
5402,133,S2G2,1,1,15
5403,133,S3G2,1,0,24
5404,133,S4G2,1,0,17
5405,133,S5G2,1,0,24
5406,133,S6G2,1,1,33
5407,133,S7G2,1,0,15
5408,133,S8G2,1,1,15
5409,133,S9G2,1,1,17
5410,133,S10G2,1,0,13
5411,133,S11G2,1,0,13
5412,133,S12G2,1,1,8
5413,133,S13G2,1,1,8
5414,133,S14G2,1,1,22
5415,133,S15G2,1,1,10
5416,133,S16G2,1,0,12
5417,133,S17G2,1,1,22
5418,133,S18G2,1,0,10
5419,133,S19G2,1,0,15
5420,133,S1G3,1,0,19
5421,133,S2G3,1,0,14
5422,133,S3G3,1,0,23
5423,133,S4G3,1,1,44
5424,133,S5G3,1,0,25
5425,133,S6G3,1,1,37
5426,133,S7G3,1,0,36
5427,133,S8G3,1,0,18
5428,133,S9G3,1,0,29
5429,133,S10G3,1,0,16
5430,133,S11G3,1,0,11
5431,133,S12G3,1,0,16
5432,133,S13G3,1,1,6
5433,133,S14G3,1,0,37
5434,133,S15G3,1,1,1
5435,133,S16G3,1,1,13
5436,133,S18G3,1,0,16
5437,133,S19G3,1,1,19
5438,133,S1G4,1,1,15
5439,133,S2G4,1,1,12
5440,133,S3G4,1,1,14
5441,133,S4G4,1,1,24
5442,133,S5G4,1,1,19
5443,133,S6G4,1,0,21
5444,133,S7G4,1,0,22
5445,133,S8G4,1,0,15
5446,133,S9G4,1,0,35
5447,133,S10G4,1,1,19
5448,133,S11G4,1,1,9
5449,133,S12G4,1,1,7
5450,133,S13G4,1,1,7
5451,133,S14G4,1,0,7
5452,133,S15G4,1,1,12
5453,133,S16G4,1,1,17
5454,133,S17G4,1,0,14
5455,133,S18G4,1,1,9
5456,133,S19G4,1,1,14
5457,134,S1G1,1,1,18
5458,134,S2G1,1,0,24
5459,134,S3G1,1,0,15
5460,134,S4G1,1,1,20
5461,134,S5G1,1,0,15
5462,134,S6G1,1,0,26
5463,134,S7G1,1,1,22
5464,134,S8G1,1,0,14
5465,134,S9G1,1,0,12
5466,134,S10G1,1,0,6
5467,134,S11G1,1,0,22
5468,134,S12G1,1,1,10
5469,134,S13G1,1,0,16
5470,134,S14G1,1,1,28
5471,134,S15G1,1,0,17
5472,134,S16G1,1,1,19
5473,134,S17G1,1,0,22
5474,134,S18G1,1,1,20
5475,134,S19G1,1,0,9
5476,134,S20G1,1,1,8
5477,134,S21G1,1,1,11
5478,134,S1G2,1,0,13
5479,134,S2G2,1,1,13
5480,134,S3G2,1,1,15
5481,134,S4G2,1,0,19
5482,134,S5G2,1,1,16
5483,134,S6G2,1,1,11
5484,134,S7G2,1,1,14
5485,134,S8G2,1,1,9
5486,134,S9G2,1,1,16
5487,134,S10G2,1,0,7
5488,134,S11G2,1,1,13
5489,134,S12G2,1,1,20
5490,134,S13G2,1,1,14
5491,134,S14G2,1,1,19
5492,134,S15G2,1,1,10
5493,134,S16G2,1,1,13
5494,134,S17G2,1,1,8
5495,134,S18G2,1,1,16
5496,134,S19G2,1,1,12
5497,134,S20G2,1,1,7
5498,134,S21G2,1,1,9
5499,134,S1G3,1,1,33
5500,134,S2G3,1,0,15
5501,134,S3G3,1,0,13
5502,134,S4G3,1,1,25
5503,134,S5G3,1,1,21
5504,134,S6G3,1,1,18
5505,134,S7G3,1,1,21
5506,134,S8G3,1,0,14
5507,134,S9G3,1,0,13
5508,134,S10G3,1,0,6
5509,134,S11G3,1,1,35
5510,134,S12G3,1,0,14
5511,134,S13G3,1,1,11
5512,134,S14G3,1,0,16
5513,134,S15G3,1,1,23
5514,134,S16G3,1,1,20
5515,134,S17G3,1,1,26
5516,134,S18G3,1,1,25
5517,134,S19G3,1,1,21
5518,134,S20G3,1,1,25
5519,134,S21G3,1,1,14
5520,134,S1G4,1,1,17
5521,134,S2G4,1,1,15
5522,134,S3G4,1,1,13
5523,134,S4G4,1,0,21
5524,134,S5G4,1,0,16
5525,134,S6G4,1,0,16
5526,134,S7G4,1,0,16
5527,134,S8G4,1,1,19
5528,134,S9G4,1,0,21
5529,134,S10G4,1,0,9
5530,134,S11G4,1,1,15
5531,134,S12G4,1,1,8
5532,134,S13G4,1,1,19
5533,134,S14G4,1,0,35
5534,134,S15G4,1,0,26
5535,134,S16G4,1,0,32
5536,134,S17G4,1,1,11
5537,134,S18G4,1,1,23
5538,134,S19G4,1,1,13
5539,134,S20G4,1,1,11
5540,134,S21G4,1,1,8
5541,135,S1G1,1,0,62
5542,135,S2G1,1,1,136
5543,135,S3G1,1,1,60
5544,135,S4G1,1,1,116
5545,135,S5G1,1,0,111
5546,135,S6G1,1,0,53
5547,135,S7G1,1,0,71
5548,135,S8G1,1,1,70
5549,135,S9G1,1,0,37
5550,135,S10G1,1,1,69
5551,135,S11G1,1,0,118
5552,135,S12G1,1,0,80
5553,135,S13G1,1,1,64
5554,135,S14G1,1,1,90
5555,135,S15G1,1,1,64
5556,135,S16G1,1,1,63
5557,135,S17G1,1,0,60
5558,135,S18G1,1,0,94
5559,135,S19G1,1,0,60
5560,135,S20G1,1,0,91
5561,135,S21G1,1,1,64
5562,135,S1G2,1,1,74
5563,135,S2G2,1,1,42
5564,135,S3G2,1,1,58
5565,135,S4G2,1,1,131
5566,135,S5G2,1,1,64
5567,135,S6G2,1,1,60
5568,135,S7G2,1,1,61
5569,135,S8G2,1,1,71
5570,135,S9G2,1,1,57
5571,135,S10G2,1,1,71
5572,135,S11G2,1,1,80
5573,135,S12G2,1,1,55
5574,135,S13G2,1,0,63
5575,135,S14G2,1,1,68
5576,135,S15G2,1,1,60
5577,135,S16G2,1,1,90
5578,135,S17G2,1,1,56
5579,135,S18G2,1,1,74
5580,135,S19G2,1,1,57
5581,135,S20G2,1,1,60
5582,135,S21G2,1,1,61
5583,135,S1G3,1,1,56
5584,135,S2G3,1,1,47
5585,135,S3G3,1,1,67
5586,135,S4G3,1,1,68
5587,135,S5G3,1,1,81
5588,135,S6G3,1,1,83
5589,135,S7G3,1,1,80
5590,135,S8G3,1,1,56
5591,135,S9G3,1,0,41
5592,135,S10G3,1,1,80
5593,135,S11G3,1,1,80
5594,135,S12G3,1,0,98
5595,135,S13G3,1,1,60
5596,135,S14G3,1,1,61
5597,135,S15G3,1,1,62
5598,135,S16G3,1,1,61
5599,135,S17G3,1,0,92
5600,135,S18G3,1,1,60
5601,135,S19G3,1,1,60
5602,135,S20G3,1,1,62
5603,135,S21G3,1,1,89
5604,135,S1G4,1,1,66
5605,135,S2G4,1,0,104
5606,135,S3G4,1,0,71
5607,135,S4G4,1,1,60
5608,135,S5G4,1,1,61
5609,135,S6G4,1,0,61
5610,135,S7G4,1,1,74
5611,135,S8G4,1,1,74
5612,135,S9G4,1,1,62
5613,135,S10G4,1,1,71
5614,135,S11G4,1,1,80
5615,135,S12G4,1,0,80
5616,135,S13G4,1,0,67
5617,135,S14G4,1,1,60
5618,135,S15G4,1,0,83
5619,135,S16G4,1,1,69
5620,135,S17G4,1,0,60
5621,135,S18G4,1,1,60
5622,135,S19G4,1,0,60
5623,135,S20G4,1,0,61
5624,135,S21G4,1,0,121
5625,136,S1G1,1,0,14
5626,136,S2G1,1,1,21
5627,136,S3G1,1,0,15
5628,136,S4G1,1,1,14
5629,136,S5G1,1,1,34
5630,136,S6G1,1,0,23
5631,136,S7G1,1,1,32
5632,136,S8G1,1,1,35
5633,136,S9G1,1,1,23
5634,136,S10G1,1,1,44
5635,136,S11G1,1,0,28
5636,136,S12G1,1,0,38
5637,136,S13G1,1,0,21
5638,136,S14G1,1,0,43
5639,136,S15G1,1,0,31
5640,136,S16G1,1,0,32
5641,136,S17G1,1,0,22
5642,136,S18G1,1,0,19
5643,136,S19G1,1,0,18
5644,136,S20G1,1,0,19
5645,136,S1G2,1,1,16
5646,136,S2G2,1,1,27
5647,136,S3G2,1,1,18
5648,136,S4G2,1,1,21
5649,136,S5G2,1,1,37
5650,136,S6G2,1,1,19
5651,136,S7G2,1,1,28
5652,136,S8G2,1,0,13
5653,136,S9G2,1,0,16
5654,136,S10G2,1,1,20
5655,136,S11G2,1,0,55
5656,136,S12G2,1,1,13
5657,136,S13G2,1,1,36
5658,136,S14G2,1,1,35
5659,136,S15G2,1,0,19
5660,136,S16G2,1,1,20
5661,136,S17G2,1,1,22
5662,136,S18G2,1,1,35
5663,136,S19G2,1,0,35
5664,136,S20G2,1,1,60
5665,136,S1G3,1,0,17
5666,136,S2G3,1,1,30
5667,136,S3G3,1,1,24
5668,136,S4G3,1,1,13
5669,136,S5G3,1,1,32
5670,136,S6G3,1,1,33
5671,136,S7G3,1,1,24
5672,136,S8G3,1,1,34
5673,136,S9G3,1,1,12
5674,136,S10G3,1,1,30
5675,136,S11G3,1,1,21
5676,136,S12G3,1,1,18
5677,136,S13G3,1,1,22
5678,136,S14G3,1,1,33
5679,136,S15G3,1,1,16
5680,136,S16G3,1,1,21
5681,136,S17G3,1,1,14
5682,136,S18G3,1,1,19
5683,136,S19G3,1,0,35
5684,136,S20G3,1,0,13
5685,136,S1G4,1,1,14
5686,136,S2G4,1,0,21
5687,136,S3G4,1,0,16
5688,136,S4G4,1,1,34
5689,136,S5G4,1,0,26
5690,136,S6G4,1,0,22
5691,136,S7G4,1,0,28
5692,136,S8G4,1,1,37
5693,136,S9G4,1,0,21
5694,136,S10G4,1,0,20
5695,136,S11G4,1,1,66
5696,136,S12G4,1,0,22
5697,136,S13G4,1,1,35
5698,136,S14G4,1,1,61
5699,136,S15G4,1,1,35
5700,136,S16G4,1,0,9
5701,136,S17G4,1,0,36
5702,136,S18G4,1,1,18
5703,136,S19G4,1,0,14
5704,136,S20G4,1,1,32
5705,137,S1G1,1,0,21
5706,137,S2G1,1,1,13
5707,137,S3G1,1,0,19
5708,137,S4G1,1,0,18
5709,137,S5G1,1,0,1
5710,137,S6G1,1,0,15
5711,137,S7G1,1,0,23
5712,137,S8G1,1,1,14
5713,137,S9G1,1,0,18
5714,137,S10G1,1,1,13
5715,137,S11G1,1,0,12
5716,137,S12G1,1,0,14
5717,137,S13G1,1,1,16
5718,137,S14G1,1,1,14
5719,137,S15G1,1,1,13
5720,137,S16G1,1,0,14
5721,137,S17G1,1,0,25
5722,137,S18G1,1,0,13
5723,137,S19G1,1,0,17
5724,137,S20G1,1,1,11
5725,137,S21G1,1,1,11
5726,137,S1G2,1,1,18
5727,137,S2G2,1,0,9
5728,137,S3G2,1,0,16
5729,137,S4G2,1,1,19
5730,137,S5G2,1,1,1
5731,137,S6G2,1,0,9
5732,137,S7G2,1,1,26
5733,137,S8G2,1,1,15
5734,137,S9G2,1,1,16
5735,137,S10G2,1,1,18
5736,137,S11G2,1,1,15
5737,137,S12G2,1,1,15
5738,137,S13G2,1,1,15
5739,137,S14G2,1,1,26
5740,137,S15G2,1,1,16
5741,137,S16G2,1,1,14
5742,137,S17G2,1,1,18
5743,137,S18G2,1,1,20
5744,137,S19G2,1,1,21
5745,137,S20G2,1,0,10
5746,137,S21G2,1,1,9
5747,137,S1G3,1,1,28
5748,137,S2G3,1,1,11
5749,137,S3G3,1,1,11
5750,137,S4G3,1,1,13
5751,137,S5G3,1,1,1
5752,137,S6G3,1,0,1
5753,137,S7G3,1,0,20
5754,137,S8G3,1,1,16
5755,137,S9G3,1,1,15
5756,137,S10G3,1,0,19
5757,137,S11G3,1,1,17
5758,137,S12G3,1,0,22
5759,137,S13G3,1,1,19
5760,137,S14G3,1,0,12
5761,137,S15G3,1,1,20
5762,137,S16G3,1,0,16
5763,137,S17G3,1,1,20
5764,137,S18G3,1,1,22
5765,137,S19G3,1,1,12
5766,137,S20G3,1,1,13
5767,137,S21G3,1,0,14
5768,137,S1G4,1,0,27
5769,137,S2G4,1,1,16
5770,137,S3G4,1,1,15
5771,137,S4G4,1,1,13
5772,137,S5G4,1,0,1
5773,137,S6G4,1,0,17
5774,137,S7G4,1,0,28
5775,137,S8G4,1,1,15
5776,137,S9G4,1,0,31
5777,137,S10G4,1,0,12
5778,137,S11G4,1,1,20
5779,137,S12G4,1,1,13
5780,137,S13G4,1,0,20
5781,137,S14G4,1,1,16
5782,137,S15G4,1,0,15
5783,137,S16G4,1,1,20
5784,137,S17G4,1,0,24
5785,137,S18G4,1,0,26
5786,137,S19G4,1,1,18
5787,137,S20G4,1,1,16
5788,137,S21G4,1,1,9
